entry_time,exit_time,entry_price,exit_price,pnl
2024-03-23 06:25:00+00:00,2024-03-23 07:55:00+00:00,1.2119,1.2241,0.10415820823858724
2024-03-23 12:25:00+00:00,2024-03-23 13:20:00+00:00,1.225,1.2247,-0.10887403954381725
2024-03-23 14:05:00+00:00,2024-03-23 14:20:00+00:00,1.221,1.2103,-0.2819463816234169
2024-03-23 14:35:00+00:00,2024-03-23 15:10:00+00:00,1.2323,1.2213,-0.2799604814885086
2024-03-23 19:20:00+00:00,2024-03-23 19:30:00+00:00,1.1915,1.1878,-0.16008182331251675
2024-03-23 21:20:00+00:00,2024-03-23 23:35:00+00:00,1.1792,1.1742,-0.18004520083906073
2024-03-24 00:10:00+00:00,2024-03-24 01:05:00+00:00,1.1857,1.1886,-0.04941143011867055
2024-03-24 01:55:00+00:00,2024-03-24 02:20:00+00:00,1.1961,1.1862,-0.25289964368472795
2024-03-24 05:15:00+00:00,2024-03-24 05:40:00+00:00,1.1654,1.1635,-0.12423546051086731
2024-03-24 08:15:00+00:00,2024-03-24 10:10:00+00:00,1.165,1.1784,0.11950327950289719
2024-03-24 10:15:00+00:00,2024-03-24 11:10:00+00:00,1.1759,1.171,-0.16983784844761018
2024-03-24 11:50:00+00:00,2024-03-24 13:45:00+00:00,1.1796,1.1859,0.005750168479973894
2024-03-24 14:20:00+00:00,2024-03-24 16:10:00+00:00,1.191,1.1981,0.016974700994882852
2024-03-24 16:15:00+00:00,2024-03-24 16:35:00+00:00,1.1945,1.1884,-0.18294751926410768
